vid_id,segment1,segment2,segment3,segment4,segment5
xdgT,car:0.636,engine:0.287,association-football:0.031,concert:0.024,motorcycle:0.022
NwgT,mobile-phone:0.392,smartphone:0.367,iphone:0.121,samsung-galaxy:0.096,food:0.024
IIgT,food:0.289,cooking:0.261,dish:0.252,vegetable:0.111,:0.086
qhgT,dance:0.452,television:0.231,food:0.151,room:0.086,toddler:0.080
wlgT,food:0.482,cooking:0.230,dish:0.223,drink:0.036,dessert:0.029
c3DE,bee:0.305,insect:0.292,beehive:0.277,pet:0.101,concert:0.026
HyDE,concert:0.473,hairstyle:0.376,afro-textured-hair:0.073,food:0.049,dance:0.028
5ADE,car:0.273,pet:0.270,gardening:0.252,dance:0.130,garden:0.074
BxDE,pet:0.287,food:0.258,concert:0.222,dance:0.125,car:0.108
dKDE,car:0.531,tractor:0.159,truck:0.119,four-wheel-drive:0.109,motorsport:0.082
2VDE,bee:0.322,insect:0.320,beehive:0.285,concert:0.046,pet:0.027
FBDE,food:0.520,car:0.174,cooking:0.144,dish:0.084,concert:0.079
9zDE,motorsport:0.404,racing:0.375,car:0.165,motorcycling:0.040,motorcycle:0.016
NSDE,car:0.527,sports-car:0.242,sedan:0.161,hatchback:0.047,racing:0.024
l1DE,concert:0.259,personal-computer:0.255,television:0.183,mobile-phone:0.174,smartphone:0.129
EYDE,cycling:0.365,bicycle:0.349,skateboarding:0.155,motorcycle:0.069,road-bicycle:0.062
qRDE,car:0.631,sports-car:0.218,sedan:0.079,coupé:0.038,hatchback:0.034
t1DE,pet:0.821,concert:0.063,cat:0.062,car:0.034,laptop:0.019
jqSX,car:0.575,driving:0.271,motorsport:0.089,sports-car:0.046,boat:0.019
X8SX,car:0.521,sports-car:0.231,sedan:0.124,coupé:0.068,engine:0.056
68SX,camping:0.332,tent:0.209,concert:0.205,surfing:0.155,personal-computer:0.098
5vSX,association-football:0.534,concert:0.156,dance:0.132,pet:0.103,car:0.075
M6SX,car:0.651,sports-car:0.257,coupé:0.038,motorsport:0.032,classic-car:0.022
roSX,association-football:0.868,festival:0.055,dance:0.034,stadium:0.030,carnival:0.013
GrSX,pet:0.811,dance:0.069,cat:0.068,association-football:0.029,house:0.023
57SX,concert:0.332,pet:0.290,sasuke-uchiha:0.162,choir:0.122,car:0.094
gzSX,food:0.387,concert:0.238,cooking:0.180,house:0.161,room:0.035
pySX,food:0.378,car:0.222,concert:0.185,pet:0.143,association-football:0.072
gaSX,pet:0.412,dance:0.211,association-football:0.154,food:0.125,concert:0.098
Klos,car:0.606,sports-car:0.196,hatchback:0.082,sedan:0.061,concert:0.055
Wtos,motorcycle:0.519,motorcycling:0.208,food:0.097,scooter:0.096,car:0.080
0ros,car:0.602,boat:0.165,sports-car:0.134,sedan:0.054,house:0.046
I2os,car:0.302,concert:0.293,food:0.242,association-football:0.082,weight-training:0.081
lHos,food:0.385,eye-shadow:0.221,mascara:0.166,lipstick:0.116,concert:0.112
Gvos,mobile-phone:0.262,concert:0.234,smartphone:0.210,personal-computer:0.205,food:0.089
Dqos,parachuting:0.238,model-aircraft:0.198,parachute:0.197,concert:0.196,paragliding:0.170
xZgS,concert:0.471,festival:0.323,association-football:0.136,choir:0.042,car:0.028
C1gS,food:0.328,pet:0.309,concert:0.159,dance:0.109,car:0.096
4YgS,car:0.276,cycling:0.270,bicycle:0.267,motorcycle:0.096,road-bicycle:0.091
JVgS,skiing:0.372,ski:0.292,snowboarding:0.258,snowboard:0.041,outdoor-recreation:0.037
T7gS,pet:0.603,dressage:0.227,jumping:0.105,outdoor-recreation:0.048,car:0.018
NUgS,motorcycle:0.530,motorcycling:0.163,car:0.147,motorsport:0.096,concert:0.064
iugS,food:0.346,shoe:0.216,dance:0.169,weight-training:0.151,pet:0.118
3ogS,pet:0.833,car:0.069,rottweiler:0.044,concert:0.040,disc-jockey:0.014
77gS,pet:0.693,fish:0.135,fishing:0.069,concert:0.056,underwater-diving:0.047
NJgS,watch:0.656,concert:0.211,pet:0.058,car:0.038,mobile-phone:0.037
x6gS,association-football:0.388,concert:0.310,dance:0.217,pet:0.055,choir:0.029
L9kY,concert:0.404,gardening:0.205,tree:0.172,garden:0.150,pet:0.070
APkY,choir:0.564,concert:0.317,orchestra:0.067,dance:0.040,hairstyle:0.011
bfkY,concert:0.335,composer:0.251,piano:0.224,dance:0.108,car:0.083
3dkY,food:0.475,car:0.301,cooking:0.117,mobile-phone:0.065,association-football:0.042
4GkY,food:0.495,cooking:0.214,dish:0.120,drink:0.114,concert:0.057
6lkY,car:0.645,sedan:0.130,sports-car:0.107,motorsport:0.067,concert:0.051
5AkY,food:0.360,cooking:0.223,concert:0.156,dish:0.138,car:0.124
c3kY,pet:0.835,cat:0.066,car:0.057,concert:0.022,food:0.021
OfkY,car:0.254,goku:0.250,food:0.218,association-football:0.144,concert:0.135
yokY,concert:0.278,truck:0.240,house:0.213,room:0.150,car:0.118
xLWf,weight-training:0.311,food:0.305,pet:0.191,dance:0.105,cooking:0.088
RTWf,fishing:0.253,recreational-fishing:0.212,pet:0.209,fish:0.200,boat:0.125
RFWf,washing-machine:0.487,washing:0.256,car:0.135,clothes-dryer:0.082,food:0.040
W1Wf,smartphone:0.274,mobile-phone:0.247,concert:0.227,sonic-the-hedgehog:0.170,disc-jockey:0.082
ZAWf,food:0.551,cooking:0.225,car:0.101,dish:0.062,dance:0.061
xAWf,pet:0.867,concert:0.062,cattle:0.027,car:0.023,food:0.020
AXWf,fishing:0.223,recreational-fishing:0.210,outdoor-recreation:0.202,pet:0.191,fish:0.174
d5Wf,car:0.606,sports-car:0.139,food:0.088,motorsport:0.087,sedan:0.079
tOWf,personal-computer:0.327,mobile-phone:0.233,smartphone:0.186,laptop:0.169,computer-keyboard:0.085
ZCOF,motorsport:0.362,car:0.319,racing:0.244,concert:0.045,hatchback:0.029
AhOF,car:0.673,sedan:0.136,hatchback:0.090,sport-utility-vehicle:0.058,camera:0.043
BOOF,food:0.332,cooking:0.303,dish:0.262,vegetable:0.068,:0.035
RvOF,lipstick:0.346,hairstyle:0.173,mascara:0.163,rouge:0.162,eye-shadow:0.156
suOF,train:0.357,railroad-car:0.350,locomotive:0.211,train-station:0.063,electric-locomotive:0.018
6WOF,concert:0.480,lego:0.232,mobile-phone:0.113,food:0.088,car:0.087
elOF,association-football:0.672,concert:0.145,car:0.074,motorsport:0.055,food:0.055
7BOF,sports-car:0.469,car:0.309,racing:0.128,concert:0.053,motorsport:0.041
UBOF,car:0.628,motorsport:0.190,sports-car:0.068,racing:0.061,sedan:0.053
T2J0,beach:0.295,food:0.268,concert:0.221,association-football:0.116,dish:0.100
2CJ0,concert:0.253,car:0.251,lego:0.213,truck:0.212,mobile-phone:0.071
7jJ0,food:0.392,hairstyle:0.230,concert:0.220,dance:0.094,cooking:0.064
NsJ0,food:0.241,cooking:0.238,dish:0.227,:0.165,vegetable:0.129
SXJ0,mobile-phone:0.391,smartphone:0.381,samsung-galaxy:0.113,iphone:0.100,personal-computer:0.016
1GJ0,skiing:0.402,snowboarding:0.259,ski:0.212,car:0.074,snowboard:0.053
zKJ0,pet:0.758,dressage:0.162,jumping:0.037,cattle:0.023,dance:0.021
niJ0,food:0.670,drink:0.229,concert:0.059,beer:0.027,association-football:0.016
NZJ0,food:0.440,washing-machine:0.180,concert:0.150,car:0.142,washing:0.089
jgJ0,racing:0.460,motorsport:0.434,go-kart:0.053,auto-race:0.027,concert:0.026
ZpJ0,concert:0.928,food:0.027,disc-jockey:0.022,drum-kit:0.013,racing:0.010
hkJ0,four-wheel-drive:0.347,car:0.277,sport-utility-vehicle:0.255,pickup-truck:0.072,motorsport:0.050
hMct,concert:0.482,dance:0.218,food:0.178,car:0.069,pet:0.052
6Bct,hairstyle:0.464,skateboarding:0.145,outdoor-recreation:0.139,car:0.132,afro-textured-hair:0.120
tmct,concert:0.446,action-figure:0.169,lego:0.139,car:0.127,association-football:0.119
6Pct,concert:0.590,dance:0.126,car:0.099,food:0.095,surfing:0.091
hsct,boxing:0.374,concert:0.316,racing:0.119,car:0.098,weight-training:0.093
Wvct,concert:0.397,pet:0.238,dance:0.142,car:0.131,association-football:0.093
Tcct,car:0.516,sports-car:0.283,motorsport:0.108,racing:0.059,sedan:0.034
3qct,drawing:0.582,painting:0.138,dance:0.128,concert:0.105,disc-jockey:0.047
45ct,food:0.517,cooking:0.227,dish:0.166,car:0.058,concert:0.033
kFct,pet:0.688,food:0.121,association-football:0.093,concert:0.067,parrot:0.032
cQct,association-football:0.885,concert:0.048,basketball:0.040,hockey:0.014,rugby-football:0.013
0Act,car:0.336,concert:0.319,association-football:0.145,food:0.100,dance:0.100
62ct,marching-band:0.437,dance:0.367,parade:0.096,food:0.052,festival:0.048
5ect,food:0.695,dance:0.115,toddler:0.072,hairstyle:0.061,doll:0.056
Lmct,car:0.669,sports-car:0.179,motorsport:0.073,driving:0.045,dance:0.034
bkfp,concert:0.366,association-football:0.217,wedding:0.179,christmas:0.141,racing:0.098
WBfp,food:0.533,car:0.192,concert:0.129,association-football:0.083,dance:0.062
wufp,car:0.639,sedan:0.155,sports-car:0.079,sport-utility-vehicle:0.073,hatchback:0.054
avfp,boat:0.528,car:0.160,fishing:0.140,motorsport:0.120,engine:0.052
d7fp,car:0.603,engine:0.161,concert:0.120,mobile-phone:0.070,smartphone:0.046
3Ufp,pet:0.870,cat:0.061,dance:0.030,association-football:0.023,concert:0.016
Jgfp,car:0.545,sports-car:0.142,motorsport:0.120,racing:0.113,sedan:0.080
7Rfp,concert:0.548,pony:0.165,dance:0.102,sonic-the-hedgehog:0.094,goku:0.090
gpfp,shoe:0.316,sneakers:0.294,nike-inc:0.270,concert:0.071,personal-computer:0.049
gZfp,car:0.449,sports-car:0.394,motorsport:0.072,racing:0.051,coupé:0.034
Obfp,association-football:0.565,concert:0.178,dance:0.106,racing:0.078,food:0.074
w7fp,food:0.394,concert:0.264,cooking:0.140,car:0.102,motorsport:0.100
E5fp,harp:0.358,concert:0.259,pet:0.207,association-football:0.091,food:0.085
iWfp,amusement-park:0.278,dance:0.269,roller-coaster:0.222,food:0.152,airplane:0.079
ZMfp,concert:0.555,food:0.128,association-football:0.122,car:0.103,dance:0.092
z4fp,fishing:0.383,food:0.195,car:0.160,boat:0.142,concert:0.121
JHG8,dance:0.290,festival:0.274,marching-band:0.194,concert:0.130,parade:0.111
ejG8,car:0.407,house:0.309,concert:0.113,food:0.109,skateboarding:0.061
58G8,hairstyle:0.271,concert:0.258,eye-shadow:0.229,afro-textured-hair:0.145,mascara:0.097
NtG8,food:0.581,play-doh:0.162,kinder-surprise:0.124,car:0.099,dance:0.034
5TG8,food:0.282,cooking:0.271,dish:0.231,:0.120,vegetable:0.096
IeG8,concert:0.300,car:0.244,food:0.217,pet:0.177,association-football:0.061
cdG8,motorcycle:0.439,motorcycling:0.297,engine:0.147,motorsport:0.089,motocross:0.027
YNG8,car:0.548,sports-car:0.339,concert:0.054,motorsport:0.033,cycling:0.027
7GG8,hairstyle:0.491,concert:0.201,afro-textured-hair:0.182,dance:0.064,eye-shadow:0.062
LYG8,marching-band:0.568,parade:0.268,bagpipes:0.065,dance:0.053,pet:0.046
K4G8,car:0.496,concert:0.247,food:0.160,association-football:0.050,engine:0.046
L5G8,food:0.288,cooking:0.265,dish:0.238,:0.174,vegetable:0.035
pYG8,car:0.552,truck:0.219,concert:0.147,bus:0.045,motorsport:0.036
qmG8,food:0.427,cooking:0.296,dish:0.202,car:0.041,concert:0.034
ppfo,car:0.563,sports-car:0.276,motorsport:0.076,sedan:0.051,driving:0.034
GAfo,basketball:0.524,dance:0.186,slam-dunk:0.147,food:0.090,association-football:0.053
Zrfo,pet:0.357,dance:0.226,concert:0.144,motorsport:0.139,racing:0.135
Y5fo,fish:0.298,pet:0.266,underwater-diving:0.181,scuba-diving:0.136,aquarium:0.119
DJfo,mobile-phone:0.412,smartphone:0.369,iphone:0.121,personal-computer:0.073,tablet-computer:0.025
NFfo,pet:0.254,association-football:0.250,concert:0.246,giant-panda:0.154,bear:0.096
Qffo,car:0.348,concert:0.246,food:0.168,dance:0.120,pet:0.118
cAfo,concert:0.426,choir:0.358,orchestra:0.092,dance:0.077,festival:0.047
SQfo,car:0.664,engine:0.260,concert:0.039,food:0.020,dance:0.017
wUfo,train:0.372,railroad-car:0.362,train-station:0.167,locomotive:0.074,electric-locomotive:0.026
Uefo,mobile-phone:0.370,smartphone:0.293,camera:0.153,iphone:0.104,concert:0.079
aLfo,fish:0.345,pet:0.301,underwater-diving:0.163,scuba-diving:0.107,fishing:0.084
KDfo,car:0.526,food:0.333,dance:0.067,cooking:0.042,playing-card:0.031
IDG9,association-football:0.803,drum:0.058,dance:0.053,festival:0.051,motorcycle:0.035
f8G9,skiing:0.301,car:0.259,snowboarding:0.205,snowmobile:0.144,motorcycle:0.091
DVG9,food:0.342,cooking:0.322,dish:0.248,:0.067,vegetable:0.021
qRG9,car:0.536,sports-car:0.196,driving:0.134,motorsport:0.095,racing:0.039
XZG9,concert:0.397,car:0.192,pet:0.163,food:0.144,fish:0.104
meG9,dance:0.702,ballet:0.153,orchestra:0.085,food:0.041,concert:0.020
kCG9,concert:0.468,food:0.317,cooking:0.083,personal-computer:0.068,association-football:0.064
xMG9,car:0.658,food:0.130,motorcycle:0.083,concert:0.080,engine:0.049
33G9,lego:0.429,manicure:0.176,mobile-phone:0.163,smartphone:0.136,concert:0.095
iDG9,surfing:0.529,boat:0.203,motorsport:0.115,kayak:0.094,outdoor-recreation:0.059
AGG9,hockey:0.660,hockey-puck:0.278,concert:0.040,racing:0.011,food:0.011
pZG9,association-football:0.383,skiing:0.204,outdoor-recreation:0.190,snowboarding:0.113,ski:0.110
STG9,concert:0.424,dance:0.373,choir:0.147,acoustic-guitar:0.035,food:0.020
9zG9,car:0.439,sports-car:0.268,racing:0.187,dance:0.059,motorsport:0.046
ZhG9,concert:0.613,food:0.130,dance:0.101,pet:0.097,dress:0.059
nQG9,pet:0.690,food:0.124,concert:0.107,hairstyle:0.040,car:0.038
9pG9,car:0.478,motorcycle:0.243,concert:0.181,pet:0.052,food:0.046
01J1,car:0.329,video-game-console:0.207,game-controller:0.186,mobile-phone:0.170,concert:0.109
X9J1,car:0.587,association-football:0.193,sedan:0.098,sport-utility-vehicle:0.062,hatchback:0.060
ubJ1,gymnastics:0.362,basketball:0.286,food:0.143,dance:0.141,slam-dunk:0.069
bRJ1,hairstyle:0.450,concert:0.242,food:0.170,mobile-phone:0.070,car:0.068
0aJ1,outdoor-recreation:0.319,boat:0.304,fishing:0.161,kayak:0.121,festival:0.095
3YJ1,food:0.410,concert:0.256,cooking:0.145,racing:0.107,dance:0.081
GYcs,concert:0.306,association-football:0.216,dance:0.174,car:0.160,choir:0.144
8ycs,food:0.474,dessert:0.194,cooking:0.186,cake:0.074,dish:0.071
iics,concert:0.950,car:0.017,piano:0.011,drum-kit:0.011,disc-jockey:0.011
rMcs,drum:0.534,drum-kit:0.409,car:0.023,dance:0.023,concert:0.011
5wcs,food:0.411,car:0.258,concert:0.165,cooking:0.118,motorsport:0.048
jqcs,pet:0.355,fish:0.348,aquarium:0.277,concert:0.012,fishing:0.008
5Hcs,sewing:0.510,sewing-machine:0.335,stitch:0.088,concert:0.044,car:0.024
iXcs,pet:0.543,car:0.203,concert:0.120,association-football:0.099,food:0.036
M5cs,food:0.371,cooking:0.218,association-football:0.198,concert:0.114,car:0.100
hUcs,car:0.410,motorsport:0.257,racing:0.177,sports-car:0.133,concert:0.022
Spcs,sports-car:0.248,car:0.238,racing:0.209,motorsport:0.202,dance:0.104
yycs,pet:0.565,cat:0.290,concert:0.092,dance:0.036,food:0.016
1Fcs,car:0.582,driving:0.331,sedan:0.040,motorcycle:0.038,dashcam:0.009
i8cs,skiing:0.274,motorsport:0.240,snowboarding:0.215,racing:0.145,snowmobile:0.126
nQcs,car:0.692,sedan:0.122,hatchback:0.071,sport-utility-vehicle:0.063,sports-car:0.052
jMcs,car:0.561,sports-car:0.237,sedan:0.095,coupé:0.078,driving:0.030
6Vcs,concert:0.611,association-football:0.123,racing:0.109,basketball:0.087,car:0.070
AJcs,personal-computer:0.336,laptop:0.302,computer:0.151,tablet-computer:0.114,mobile-phone:0.097
QNcs,planet:0.332,moon:0.284,pet:0.191,earth:0.133,food:0.060
j2cs,association-football:0.655,concert:0.115,pitcher:0.103,basketball:0.093,slam-dunk:0.034
5S3o,concert:0.379,playing-card:0.232,food:0.178,pet:0.131,drawing:0.080
oL3o,concert:0.427,pet:0.179,food:0.159,car:0.128,hairstyle:0.106
Nr3o,food:0.289,cooking:0.288,dish:0.266,:0.079,dessert:0.079
c33o,acoustic-guitar:0.924,flamenco:0.028,dance:0.020,cello:0.014,car:0.014
IG3o,model-aircraft:0.401,airplane:0.321,car:0.127,concert:0.108,thunderstorm:0.043
QR3o,fishing:0.292,recreational-fishing:0.218,fish:0.194,pet:0.176,outdoor-recreation:0.119
R73o,wedding:0.502,bride:0.382,food:0.040,dance:0.038,motorcycle:0.037
3s3o,food:0.300,manicure:0.263,concert:0.215,watch:0.130,dance:0.093
nJ3o,concert:0.444,orchestra:0.316,piano:0.114,flute:0.090,saxophone:0.035
kI3o,dance:0.281,concert:0.223,car:0.217,skateboarding:0.181,association-football:0.098
rg3o,dance:0.247,food:0.243,television:0.212,concert:0.160,pet:0.138
HW3o,concert:0.447,dance:0.370,car:0.071,amusement-park:0.059,choir:0.053
ie3o,tractor:0.346,car:0.228,concert:0.184,food:0.132,pet:0.110
eRCj,shoe:0.388,sneakers:0.313,nike-inc:0.253,concert:0.029,car:0.017
r1Cj,motorsport:0.360,racing:0.342,car:0.134,sports-car:0.110,drifting:0.054
JaCj,car:0.656,sedan:0.141,sports-car:0.075,engine:0.073,hatchback:0.054
dnCj,car:0.726,motorsport:0.101,racing:0.073,sports-car:0.059,sport-utility-vehicle:0.041
uECj,boat:0.347,fishing:0.182,personal-computer:0.179,laptop:0.157,car:0.136
nCCj,concert:0.403,ryu:0.281,food:0.130,basketball:0.120,weight-training:0.066
4FCj,car:0.608,airplane:0.176,landing:0.105,driving:0.065,airport:0.046
AsyJ,car:0.359,sports-car:0.322,sedan:0.136,motorsport:0.110,racing:0.073
QKyJ,eye-shadow:0.253,mascara:0.247,eye-liner:0.200,lipstick:0.161,rouge:0.140
GtyJ,boat:0.641,ship:0.226,yacht:0.060,car:0.043,concert:0.030
tDyJ,orchestra:0.367,concert:0.307,saxophone:0.250,flute:0.062,choir:0.014
DVyJ,knitting:0.344,drawing:0.224,concert:0.201,manicure:0.138,food:0.093
N6yJ,concert:0.421,personal-computer:0.209,car:0.138,association-football:0.132,dance:0.100
00yJ,concert:0.394,food:0.167,weight-training:0.156,house:0.147,car:0.135
LIyJ,motorsport:0.304,racing:0.266,lego:0.239,motorcycle:0.103,concert:0.088
r2yJ,television:0.552,concert:0.224,video-game-console:0.076,disc-jockey:0.075,personal-computer:0.072
SmyJ,concert:0.636,disc-jockey:0.124,car:0.088,motorsport:0.080,dance:0.073
QcyJ,gardening:0.352,concert:0.251,food:0.221,garden:0.095,dance:0.080
iFyJ,concert:0.724,dance:0.092,mobile-phone:0.079,beach:0.059,smartphone:0.047
1D6U,acoustic-guitar:0.936,car:0.030,food:0.018,flamenco:0.010,association-football:0.006
eR6U,concert:0.375,airplane:0.260,parachuting:0.134,food:0.119,car:0.111
cE6U,food:0.362,cooking:0.338,dish:0.238,vegetable:0.038,dessert:0.024
zj6U,car:0.581,sport-utility-vehicle:0.166,sedan:0.122,four-wheel-drive:0.086,hatchback:0.046
NE6U,mobile-phone:0.275,personal-computer:0.271,smartphone:0.235,tablet-computer:0.179,iphone:0.041
z46U,personal-computer:0.371,laptop:0.264,mobile-phone:0.133,computer:0.130,smartphone:0.101
Cs6U,car:0.532,sports-car:0.272,motorsport:0.089,sedan:0.058,racing:0.049
Q36U,concert:0.615,food:0.160,hairstyle:0.094,motorsport:0.072,pet:0.059
HM6U,dance:0.448,concert:0.264,car:0.114,swimming-pool:0.112,amusement-park:0.062
Ux6U,soldier:0.729,concert:0.152,knife:0.058,car:0.032,hunting:0.030
Pj6U,food:0.439,dish:0.255,cooking:0.252,concert:0.031,wedding:0.024
uX6U,food:0.520,car:0.193,cooking:0.151,concert:0.072,pet:0.064
Ik6U,car:0.683,sports-car:0.124,sedan:0.114,motorsport:0.041,hatchback:0.038
kF6U,food:0.370,drawing:0.313,cooking:0.120,car:0.102,hairstyle:0.096
fo6U,outdoor-recreation:0.316,flute:0.212,fishing:0.185,concert:0.151,pet:0.136
h86U,cooking:0.261,dish:0.255,food:0.242,:0.154,vegetable:0.088
mz6U,concert:0.231,pet:0.204,outdoor-recreation:0.202,motorsport:0.190,motorcycle:0.173
q2yI,washing-machine:0.504,washing:0.237,clothes-dryer:0.102,pet:0.084,loudspeaker:0.072
bqyI,car:0.378,sports-car:0.313,motorsport:0.174,racing:0.096,coupé:0.039
LOyI,mobile-phone:0.363,smartphone:0.330,concert:0.154,iphone:0.102,food:0.051
bZyI,car:0.381,truck:0.239,pickup-truck:0.175,four-wheel-drive:0.147,sport-utility-vehicle:0.059
fQyI,pet:0.820,cat:0.065,car:0.048,concert:0.042,association-football:0.025
mayI,outdoor-recreation:0.313,association-football:0.272,concert:0.151,fishing:0.133,car:0.132
lxyI,food:0.255,dish:0.253,cooking:0.249,:0.141,vegetable:0.102
9eyI,television:0.300,personal-computer:0.274,car:0.186,concert:0.145,laptop:0.096
YQyI,personal-computer:0.251,mobile-phone:0.210,concert:0.206,food:0.170,video-game-console:0.163
znyI,house:0.438,food:0.270,room:0.122,cooking:0.090,association-football:0.080
yWyI,mobile-phone:0.239,car:0.230,personal-computer:0.216,smartphone:0.195,tennis:0.120
sUyI,lego:0.290,sewing:0.217,car:0.183,mobile-phone:0.177,sewing-machine:0.133
SayI,truck:0.534,motorsport:0.156,car:0.138,boat:0.106,surfing:0.067
WyyI,dance:0.508,choir:0.260,concert:0.184,ballet:0.038,orchestra:0.009
riyI,food:0.323,cooking:0.294,dish:0.217,:0.096,vegetable:0.070
PSyI,concert:0.730,acoustic-guitar:0.234,drum-kit:0.014,drum:0.014,association-football:0.008
ML6V,skiing:0.403,ski:0.243,snowboarding:0.226,outdoor-recreation:0.087,concert:0.041
0I6V,car:0.285,mobile-phone:0.247,smartphone:0.205,concert:0.165,food:0.099
le6V,fishing:0.297,recreational-fishing:0.207,outdoor-recreation:0.170,fish:0.164,pet:0.162
jh6V,car:0.541,weight-training:0.162,piano:0.159,engine:0.112,barbell:0.026
1v6V,train:0.338,railroad-car:0.307,locomotive:0.300,cargo:0.033,train-station:0.022
6L6V,concert:0.456,drawing:0.354,sonic-the-hedgehog:0.110,dance:0.050,painting:0.030
us6V,car:0.404,concert:0.229,boat:0.153,racing:0.111,association-football:0.103
j96V,flute:0.683,concert:0.163,dance:0.095,car:0.035,orchestra:0.025
3r6V,camera:0.333,dance:0.251,food:0.217,association-football:0.107,weight-training:0.093
Pb6V,food:0.352,shoe:0.304,drawing:0.142,sneakers:0.123,car:0.079
GK6V,food:0.617,drink:0.188,cooking:0.077,concert:0.063,dish:0.055
vN6V,acoustic-guitar:0.374,association-football:0.174,flamenco:0.158,racing:0.152,choir:0.142
